y_long  y_lat
-23.126283645629883  66.07038879394531 
-22.864320755004883  66.33330535888672 
-23.305789947509766  67.18045806884766 
-22.787221908569336  69.47905731201172 
-21.875919342041016  70.00907135009766 
-20.697546005249023  70.93948364257812 
-17.392797470092773  71.77714538574219 
-14.079683303833008  72.6867904663086 
-10.264561653137207  73.69602966308594 
-6.692698001861572  74.74967193603516 
-1.2182865142822266  75.64671325683594 
3.102647066116333  76.27095794677734 
7.8277387619018555  76.92461395263672 
13.011881828308105  77.49165344238281 
14.512816429138184  77.49595642089844 
14.513641357421875  77.49596405029297 
14.457978248596191  77.75194549560547 
15.065760612487793  78.23372650146484 
14.389243125915527  78.37406158447266 
15.607011795043945  78.22830963134766 
15.60701847076416  78.22830963134766 
15.607037544250488  78.2282943725586 
15.606958389282227  78.2282943725586 
15.607067108154297  78.22830963134766 
11.266340255737305  78.68635559082031 
11.937031745910645  78.9284896850586 
11.937027931213379  78.9284896850586 
11.936939239501953  78.92849731445312 
11.531940460205078  79.27308654785156 
11.531241416931152  79.27246856689453 
10.897780418395996  79.57217407226562 
13.97449779510498  79.74112701416016 
13.408576011657715  79.46546173095703 
17.011411666870117  80.06963348388672 
17.5147647857666  80.27629089355469 
19.90727424621582  80.5230712890625 
20.07794952392578  80.55076599121094 
20.91855239868164  80.68533325195312 
23.79050636291504  80.9503402709961 
22.801416397094727  81.71471405029297 
26.468923568725586  81.74668884277344 
28.04974365234375  80.61907958984375 
27.543386459350586  79.82122802734375 
21.845542907714844  78.2364501953125 
20.96285057067871  78.21387481689453 
18.252290725708008  77.88241577148438 
16.95420265197754  76.76720428466797 
15.56828784942627  76.99824523925781 
15.28496265411377  76.99288177490234 
16.38227081298828  78.65502166748047 
15.497547149658203  78.25462341308594 
13.470671653747559  77.6358413696289 
15.41034984588623  76.91942596435547 
18.136873245239258  75.29121398925781 
19.16304588317871  74.36261749267578 
19.519739151000977  73.46003723144531 
23.920106887817383  71.00264739990234 
23.61427116394043  70.42581939697266 
23.432003021240234  70.39369201660156 
22.476978302001953  70.2688217163086 
21.840578079223633  70.21202087402344 
21.26091957092285  70.0120620727539 
20.72821807861328  69.88134765625 
20.439069747924805  69.86205291748047 
