x_temp  y_rawrate
33.20030975341797  27.694273266969144 
33.350929260253906  27.830950971912415 
33.106170654296875  27.259876924484708 
33.783966064453125  27.553185271770893 
32.861412048339844  27.296243364638627 
33.67100143432617  27.522284794851167 
33.06851577758789  27.57931066218766 
33.52037811279297  27.519428254232583 
32.88024139404297  27.714222941720628 
33.106170654296875  27.641107416706248 
33.087345123291016  27.791376405773345 
32.74844741821289  27.738487815987245 
33.25679397583008  27.705370234604107 
32.69196319580078  27.682442503038224 
32.88024139404297  27.582600085514322 
33.29444885253906  27.740827142598295 
32.52251434326172  27.70546528803545 
33.407413482666016  27.62990877547738 
32.99320602416992  27.793690535803705 
33.859275817871094  27.621310758896737 
33.27561950683594  27.687762447510497 
32.67313766479492  27.68804523424879 
33.407413482666016  27.64479305434333 
32.88024139404297  27.47609593213456 
33.55803680419922  27.42846671858537 
32.76727294921875  27.448432315297623 
33.219139099121094  27.38896138085754 
32.466033935546875  27.480341059754036 
33.143829345703125  27.470549061933085 
33.01203536987305  27.48447376284276 
32.44720458984375  27.367417479283983 
32.91789627075195  27.271997811616668 
35.47845458984375  27.28566193311956 
32.786102294921875  27.385366298695374 
30.884510040283203  27.42492729729111 
32.61665344238281  27.45436013590034 
31.938858032226562  27.37114992061692 
32.390724182128906  27.390763968072974 
32.57899856567383  27.399332335673996 
31.3740291595459  27.400013803892698 
32.353065490722656  27.326515168887155 
30.33850860595703  27.451504791038733 
32.67313766479492  27.366583711956896 
31.976512908935547  27.488031705284964 
31.129268646240234  27.42045712212598 
32.541343688964844  27.415860600731243 
34.61238479614258  27.450209548104958 
32.164791107177734  27.457954725703022 
33.125  27.532102728731942 
32.50368881225586  27.505595816897532 
29.811336517333984  27.566869475375963 
32.428375244140625  27.439746493696664 
31.69409942626953  27.52736067490429 
32.353065490722656  27.48128807658834 
32.804931640625  27.5006416131989 
33.539207458496094  27.426182943445028 
33.162654876708984  27.51147326661257 
32.95555114746094  27.42003245788475 
33.48272705078125  27.44617216662468 
33.162654876708984  27.455601280292637 
33.350929260253906  27.463375031445104 
33.63334655761719  27.474515483826472 
33.5956916809082  27.4981605958761 
33.708656311035156  27.508721663190226 
33.539207458496094  27.501316924753645 
33.708656311035156  27.46152116729243 
33.65217590332031  27.40772149583981 
33.821624755859375  27.454351950395633 
33.539207458496094  27.418804004937595 
33.388587951660156  27.42824915979927 
33.783966064453125  27.450919540229886 
33.68982696533203  27.441237679237084 
33.80279541015625  27.344920827699994 
33.539207458496094  27.475420350941494 
33.67100143432617  27.410660095374997 
33.36975860595703  27.517739122452728 
33.68982696533203  27.64983549625297 
33.48272705078125  27.743937611038046 
33.65217590332031  27.677530095665308 
33.61451721191406  27.817394926865397 
33.72748565673828  27.81038030285516 
33.95341491699219  27.798250688386513 
33.783966064453125  27.785372395773116 
33.783966064453125  27.75923537540304 
33.68982696533203  27.5732429763935 
33.67100143432617  27.644870763928775 
33.783966064453125  27.53319530089571 
33.68982696533203  27.489292994068204 
33.95341491699219  27.49710382387557 
33.539207458496094  27.506128771551722 
33.539207458496094  27.50713608290347 
34.028724670410156  27.584602660417673 
33.55803680419922  27.562494217781477 
33.80279541015625  27.59998162524691 
33.50155258178711  27.35600803506209 
33.52037811279297  27.445512160523485 
33.539207458496094  27.289306312262063 
33.74631118774414  27.390741923708706 
33.539207458496094  27.407715792395226 
33.65217590332031  27.41178511135265 
33.33210372924805  27.447790889132822 
33.445068359375  27.526464263417115 
33.821624755859375  27.537610669309963 
33.55803680419922  27.539338575393156 
33.708656311035156  27.49695671776375 
33.445068359375  27.466401171839237 
33.896934509277344  27.45626999504348 
33.50155258178711  27.435640442352305 
33.783966064453125  27.447566184700428 
33.821624755859375  27.588106184876278 
33.52037811279297  27.475724828074664 
33.9157600402832  27.61609815839608 
33.5956916809082  27.624087591240876 
33.95341491699219  27.609949630856274 
33.80279541015625  27.593282822571524 
33.840450286865234  27.7394583871563 
33.36975860595703  27.818483262654517 
33.57686233520508  27.859729029871453 
33.87810516357422  27.84149263176928 
33.840450286865234  27.978431372549018 
33.87810516357422  27.917243244461474 
34.12286376953125  28.027478957555026 
34.141693115234375  27.953765380701267 
33.783966064453125  27.61125106842413 
33.87810516357422  27.848854397634884 
34.23583221435547  27.51855023491564 
34.04755401611328  27.49432208434452 
34.3299674987793  27.50497911982011 
33.87810516357422  27.499051146626424 
34.028724670410156  27.425982281733955 
33.840450286865234  27.418806940438586 
33.859275817871094  27.4461563115242 
34.160518646240234  27.401714089818306 
33.708656311035156  27.475346475781 
33.9157600402832  27.600036397552266 
34.028724670410156  27.578442628486528 
33.68982696533203  27.653224173995188 
33.87810516357422  27.679653288790576 
33.896934509277344  27.664520875482804 
33.99107360839844  27.70214832719633 
33.95341491699219  27.708574059155254 
33.840450286865234  27.660540954440016 
33.61451721191406  27.66830311901813 
33.68982696533203  27.66032126477841 
33.93458938598633  27.779804229384062 
34.141693115234375  27.75592586608812 
34.12286376953125  27.81681203562693 
33.87810516357422  27.66933159174849 
34.19817352294922  27.686134026443668 
34.442935943603516  27.65089740997821 
34.442935943603516  27.62431749469789 
34.028724670410156  27.74320144050972 
34.442935943603516  27.82938048331725 
33.95341491699219  27.819062146109225 
34.66886520385742  27.854629522598543 
34.04755401611328  27.723112748976963 
