y_temp_in  y_temp_out
24.96510887145996  24.085416793823242 
24.976536560058594  24.088750076293945 
25.136523246765137  24.196874618530273 
25.193660736083984  24.274999618530273 
25.102240753173827  24.179999923706056 
25.04129409790039  24.116666793823242 
25.054625511169434  24.074374771118165 
25.060338973999023  24.056249618530273 
25.19747123718262  24.252917098999024 
25.231754302978516  24.30208396911621 
25.04129409790039  24.160417556762695 
25.03177089691162  24.151667404174805 
25.254609680175783  24.232291603088377 
25.28889274597168  24.25 
25.07938575744629  24.21875 
25.073671913146974  24.201458358764647 
25.022247314453125  24.045833587646484 
25.064148712158204  24.092083358764647 
25.231754302978516  24.277082443237305 
25.248895835876464  24.27270793914795 
25.28889274597168  24.262500762939453 
25.250799942016602  24.21916732788086 
25.193660736083984  24.15416717529297 
25.1136682510376  24.19354190826416 
25.07938575744629  24.210416793823242 
25.311747360229493  24.289999771118165 
25.21270751953125  24.227083206176758 
25.138427925109863  24.19520797729492 
24.96510887145996  24.120832443237305 
25.09462242126465  24.168333053588867 
25.28889274597168  24.23958396911621 
25.222230911254883  24.295833587646484 
25.155569076538086  24.352083206176758 
25.166997146606445  24.29208297729492 
25.17461585998535  24.25208282470703 
25.04129238128662  24.15437431335449 
24.984153747558594  24.112499237060547 
25.12128601074219  24.24416580200195 
25.155569076538086  24.277082443237305 
25.172711181640626  24.29958381652832 
25.17461585998535  24.30208396911621 
25.060338973999023  24.183332443237305 
25.064148139953613  24.1766658782959 
25.098430633544922  24.116666793823242 
25.14033203125  24.145833587646486 
25.307937622070312  24.262500762939453 
25.262227058410645  24.273125457763673 
25.155569076538086  24.297916412353516 
25.102240371704102  24.23624954223633 
25.022247314453125  24.143749237060547 
25.012723922729492  24.103124618530273 
25.048911094665527  24.107499885559083 
25.155569076538086  24.212499618530273 
25.163187789916993  24.214999771118165 
25.17461585998535  24.21875 
25.083194732666016  24.136249542236328 
25.022247314453125  24.081249237060547 
24.968917655944825  24.0783332824707 
24.946062088012695  24.077083587646484 
25.12890510559082  24.198749542236328 
25.17461585998535  24.22916603088379 
25.088908767700197  24.112916946411133 
25.07938575744629  24.100000381469727 
24.927017211914062  23.987499237060547 
24.96891860961914  24.01458282470703 
25.136524200439453  24.12291717529297 
25.115573120117187  24.10958366394043 
24.88892364501953  23.93958282470703 
24.927016067504884  23.977082824707033 
25.07938575744629  24.12708282470703 
25.067958259582518  24.11208305358887 
25.04129409790039  24.077083587646484 
25.01082000732422  24.044583129882813 
24.96510887145996  23.995832443237305 
25.03176975250244  24.074999809265137 
25.098430633544922  24.15416717529297 
24.96129951477051  24.00416717529297 
24.8698787689209  23.90416717529297 
24.963204002380373  24.07041664123535 
25.00320053100586  24.141666412353516 
24.942253875732423  24.013333892822267 
24.927017211914062  23.981250762939453 
24.95748996734619  23.973958587646486 
25.098430633544922  24.075000762939453 
24.955585479736328  24.008334159851074 
24.812740325927734  23.941667556762695 
24.91558837890625  24.016667556762695 
24.984153747558594  24.066667556762695 
24.984153747558594  24.04333324432373 
24.984153747558594  24.03333282470703 
25.014628601074218  24.048333740234376 
25.022247314453125  24.05208396911621 
25.022247314453125  24.048333168029785 
25.022247314453125  24.047916412353516 
25.022247314453125  24.05208396911621 
25.018437957763673  24.04687557220459 
24.984153747558594  24.0 
25.022246170043946  24.043333435058592 
25.17461585998535  24.21666717529297 
25.111763763427735  24.17729206085205 
24.96510887145996  24.085416793823242 
24.91939811706543  24.060416793823244 
24.850831985473633  24.022916793823242 
25.00320053100586  24.100000381469727 
25.155569076538086  24.17708396911621 
25.212708282470704  24.138333129882813 
25.25080108642578  24.112499237060547 
25.037483787536623  24.006041526794434 
24.946062088012695  23.960416793823242 
25.02224769592285  24.120417404174805 
25.04129409790039  24.160417556762695 
25.246990776062013  24.175417327880858 
25.269845962524414  24.17708396911621 
24.974630737304686  24.012708282470705 
24.88892364501953  24.05208396911621 
24.942252731323244  24.08291702270508 
25.155569076538086  24.206249237060547 
25.098431015014647  24.176249694824218 
24.96510887145996  24.106250762939453 
24.896542739868163  24.05875015258789 
24.79369354248047  23.987499237060547 
24.927016258239746  24.083333015441895 
25.060338973999023  24.179166793823242 
25.037483978271485  24.197916793823243 
25.022247314453125  24.210416793823242 
25.03558006286621  24.13312530517578 
25.04129409790039  24.100000381469727 
25.163187408447264  24.103332901000975 
25.193660736083984  24.10416603088379 
25.227944946289064  24.284166717529295 
25.231754302978516  24.304166793823242 
25.269845962524414  24.214582443237305 
25.246990776062013  24.20020751953125 
25.04129409790039  24.070833206176758 
25.08319549560547  24.100416564941405 
25.25080108642578  24.21875 
25.28508358001709  24.244375038146973 
25.365076065063477  24.304166793823242 
25.273655319213866  24.255833053588866 
25.136524200439453  24.183332443237305 
25.050816535949707  24.148958206176758 
24.96510887145996  24.11458396911621 
25.090813064575194  24.18958396911621 
25.17461585998535  24.23958396911621 
25.20128002166748  24.268750190734863 
25.21270751953125  24.28125 
25.12128601074219  24.15625 
25.098430633544922  24.125 
25.012723541259767  24.203749656677246 
25.00320053100586  24.212499618530273 
25.163187789916993  24.177082824707032 
25.155569076538086  24.110416412353516 
25.142237663269043  24.2008337020874 
25.136524200439453  24.23958396911621 
25.212708282470704  24.269582748413086 
25.231754302978516  24.277082443237305 
25.077480506896972  24.14958267211914 
25.060338973999023  24.13541603088379 
25.07938575744629  24.172916412353516 
25.100336456298827  24.183958053588867 
25.28889274597168  24.28333282470703 
25.292701721191406  24.287499618530273 
25.307937622070312  24.304166793823242 
25.256513595581055  24.274166679382326 
25.136524200439453  24.204166412353516 
24.999391937255858  24.13666687011719 
24.907970428466797  24.09166717529297 
25.067958068847656  24.182083129882812 
25.136524200439453  24.22083282470703 
25.18223342895508  24.26750030517578 
24.970821952819826  24.142291259765624 
24.946062088012695  24.12708282470703 
24.907970428466797  24.079166412353516 
24.92701644897461  24.09249973297119 
25.098430633544922  24.212499618530273 
25.10604934692383  24.216666412353515 
25.136524200439453  24.233333587646484 
25.056530380249022  24.147291564941405 
25.022247314453125  24.110416412353516 
24.91558837890625  24.035416412353516 
24.88892364501953  24.016666412353516 
25.14604663848877  24.14416618347168 
25.17461585998535  24.15833282470703 
25.060338973999023  24.15833282470703 
25.05462512969971  24.142291259765624 
25.00320053100586  23.99791717529297 
25.014628410339355  24.01895866394043 
25.07938575744629  24.15833282470703 
24.976536560058594  24.006458854675294 
24.96510887145996  23.98958396911621 
24.8698787689209  24.056249618530273 
24.88511562347412  24.065624618530272 
25.022247314453125  24.149999618530273 
25.003201293945313  24.105833053588867 
24.927017211914062  23.929166793823242 
24.92130317687988  23.96916675567627 
25.014629364013672  24.022500610351564 
25.03177089691162  24.011250686645507 
24.946062088012695  24.0 
24.9117790222168  23.979166793823243 
24.774646759033203  23.89583396911621 
24.83178539276123  23.939583587646485 
24.96510887145996  24.04166603088379 
24.99558296203613  24.032499313354492 
25.04129409790039  24.018749237060547 
24.955586433410645  23.997916221618652 
24.8698787689209  23.977083206176758 
24.8698787689209  23.92958335876465 
24.8698787689209  23.897916793823242 
24.99177360534668  24.06458396911621 
25.022247314453125  24.106250762939453 
24.970822715759276  24.065000534057617 
24.96510887145996  24.06041717529297 
24.850831985473633  23.93541717529297 
24.879401206970215  23.95125045776367 
24.879401206970215  23.904374885559083 
24.850831985473633  23.883333206176758 
25.07938575744629  24.09166717529297 
25.045102691650392  24.061250305175783 
24.907970428466797  23.93958282470703 
24.913684463500978  23.973958015441895 
24.927017211914062  24.054166793823242 
24.850831985473633  23.952083587646484 
24.858450508117677  23.95770854949951 
24.927017211914062  24.008333206176758 
24.938444519042967  24.019166564941408 
24.984153747558594  24.0625 
24.904160690307616  24.00750026702881 
24.717510223388672  23.879167556762695 
24.850831985473633  23.94687557220459 
24.984153747558594  24.014583587646484 
24.984153747558594  24.068333053588866 
24.984153747558594  24.10416603088379 
24.8698787689209  23.993749618530273 
24.879401779174806  23.988957977294923 
24.96510887145996  23.945833206176758 
24.980345916748046  23.982500076293945 
25.04129409790039  24.129167556762695 
25.05272159576416  24.127292442321778 
25.07938575744629  24.12291717529297 
25.04891166687012  24.077083587646484 
25.00320053100586  24.008333206176758 
24.974631309509277  24.007291793823242 
24.946062088012695  24.006250381469727 
25.04891128540039  24.11500015258789 
25.117477416992188  24.1875 
25.117477416992188  24.174375534057617 
25.117477416992188  24.168750762939453 
25.010818481445312  24.040416717529297 
24.984153747558594  24.008333206176758 
25.001295852661134  24.08333377838135 
25.07938461303711  24.147500610351564 
25.193660736083984  24.231250762939453 
25.193660736083984  24.16770839691162 
25.193660736083984  24.10416603088379 
25.2165168762207  24.224166488647462 
25.231754302978516  24.304166793823242 
25.258418464660643  24.241457748413087 
25.269845962524414  24.214582443237305 
25.087004470825196  24.099583053588866 
25.04129409790039  24.070833206176758 
25.229850387573244  24.203958320617676 
25.25080108642578  24.21875 
25.365076065063477  24.304166793823242 
25.342220878601076  24.29208335876465 
25.136524200439453  24.183332443237305 
25.102241134643556  24.169582748413085 
24.96510887145996  24.11458396911621 
25.027960968017577  24.152083969116212 
25.17461585998535  24.23958396911621 
25.18985252380371  24.256250381469727 
25.21270751953125  24.28125 
25.155569076538086  24.203125 
25.098430633544922  24.125 
25.041292572021483  24.177499771118164 
25.00320053100586  24.212499618530273 
25.117477226257325  24.207707786560057 
25.155569076538086  24.110416412353516 
25.147951126098633  24.162083435058594 
25.136524200439453  24.23958396911621 
25.184139251708984  24.258333206176758 
25.231754302978516  24.277082443237305 
25.12890510559082  24.192082595825195 
25.060338973999023  24.13541603088379 
25.073671722412108  24.161666297912596 
25.07938575744629  24.172916412353516 
25.2469913482666  24.261249542236328 
25.28889274597168  24.28333282470703 
25.30603313446045  24.30208339691162 
25.307937622070312  24.304166793823242 
25.136524200439453  24.204166412353516 
25.067958068847656  24.170416641235352 
24.907970428466797  24.09166717529297 
24.999391937255858  24.143333435058594 
25.136524200439453  24.22083282470703 
25.16509246826172  24.25 
25.04510154724121  24.187916564941407 
24.946062088012695  24.12708282470703 
24.919397926330568  24.09354133605957 
24.907970428466797  24.079166412353516 
25.0603385925293  24.185832977294922 
25.098430633544922  24.212499618530273 
25.13271484375  24.231250190734862 
25.090813446044923  24.184166717529298 
25.022247314453125  24.110416412353516 
24.955585479736328  24.063541412353516 
24.88892364501953  24.016666412353516 
25.060338973999023  24.101666259765626 
25.17461585998535  24.15833282470703 
25.09462203979492  24.15833282470703 
25.060338973999023  24.15833282470703 
25.014628219604493  24.030000305175783 
25.00320053100586  23.99791717529297 
25.067958068847656  24.131249618530273 
25.01081962585449  24.057083511352538 
