x_event  y_pressure
364720428.0  984.300537109375 
364722245.0  984.307373046875 
364722855.0  984.327685546875 
364723497.0  984.358154296875 
364724107.0  984.362646484375 
364724955.0  984.369384765625 
364725565.0  984.37880859375 
364726202.0  984.41650390625 
364726937.0  984.420068359375 
364727608.0  984.4521484375 
364728218.0  984.4521484375 
364728828.0  984.342724609375 
364729452.0  984.33056640625 
364730062.0  984.337744140625 
364730710.0  984.3408203125 
364731320.0  984.3251953125 
364731948.0  984.312744140625 
364733133.0  984.325439453125 
364733743.0  984.325439453125 
364734390.0  984.265869140625 
364735000.0  984.265869140625 
364735610.0  984.306689453125 
364736238.0  984.31689453125 
364736848.0  984.23955078125 
364737511.0  984.18798828125 
364738121.0  984.13125 
364738752.0  984.046142578125 
364739362.0  984.021337890625 
364739994.0  983.922119140625 
364740604.0  983.922119140625 
364741221.0  983.86083984375 
364741831.0  983.86083984375 
364742441.0  983.93212890625 
364743072.0  983.949951171875 
364743682.0  983.85400390625 
364744310.0  983.7900390625 
364744920.0  983.73515625 
364745547.0  983.65283203125 
364746157.0  983.618701171875 
364746780.0  983.482177734375 
364747390.0  983.4802490234375 
364748073.0  983.462890625 
364748683.0  983.462890625 
364749293.0  983.4013671875 
364749956.0  983.39453125 
364750566.0  983.381884765625 
364751197.0  983.37646484375 
364751872.0  983.3684326171875 
364752569.0  983.2828125 
364754040.0  983.247900390625 
364755236.0  983.230712890625 
364755846.0  983.2442626953125 
364756536.0  983.2578125 
364757146.0  983.3065185546875 
364757782.0  983.420166015625 
364758392.0  983.4274169921875 
364759019.0  983.49267578125 
364759629.0  983.49267578125 
364760239.0  983.6018798828125 
364760867.0  983.614013671875 
364761477.0  983.7102294921875 
364762132.0  983.75146484375 
364762742.0  983.8236083984375 
364763372.0  983.895751953125 
364764045.0  983.955615234375 
364764687.0  984.04541015625 
364765297.0  984.092919921875 
364765930.0  984.282958984375 
364766540.0  984.282958984375 
364767177.0  984.522216796875 
364767787.0  984.522216796875 
364768397.0  984.710595703125 
364770155.0  984.845703125 
364770765.0  984.86328125 
364771396.0  984.93359375 
364772006.0  984.93359375 
364772656.0  985.1123046875 
364773266.0  985.1123046875 
364773876.0  985.1896484375 
364774515.0  985.208984375 
364775125.0  985.223486328125 
364775760.0  985.233154296875 
364776370.0  985.261962890625 
364776999.0  985.30517578125 
364777609.0  985.295703125 
364778244.0  985.2578125 
364778854.0  985.2578125 
364779489.0  985.2802734375 
364780099.0  985.2802734375 
364780709.0  985.25703125 
364781343.0  985.251220703125 
364781953.0  983.714599609375 
364695931.0  982.690185546875 
364696541.0  982.749951171875 
364697171.0  982.839599609375 
364697781.0  982.808349609375 
364698402.0  982.683349609375 
364699012.0  982.6561767578125 
364700083.0  982.64453125 
364700693.0  982.722412109375 
364701332.0  982.80029296875 
364701942.0  982.8276123046875 
364702574.0  982.891357421875 
364703184.0  982.905322265625 
364703812.0  983.031005859375 
364704422.0  983.031005859375 
364705032.0  982.7978759765625 
364705669.0  982.77197265625 
364706279.0  983.0585693359375 
364706908.0  983.181396484375 
364707518.0  983.27705078125 
364708204.0  983.3408203125 
364708814.0  983.302734375 
364709459.0  983.24560546875 
364710069.0  983.302587890625 
364710703.0  983.530517578125 
364711313.0  983.530517578125 
364711941.0  983.406494140625 
364712551.0  983.406494140625 
364713161.0  983.386962890625 
364713789.0  983.382080078125 
364714399.0  983.445068359375 
364715025.0  983.487060546875 
364715635.0  983.558544921875 
364716260.0  983.665771484375 
364717024.0  983.7421630859375 
364717772.0  984.076171875 
364719566.0  984.076171875 
364720176.0  984.2515625 
364721938.0  984.307373046875 
364722611.0  984.307373046875 
364723253.0  984.358154296875 
364723863.0  984.358154296875 
364724473.0  984.369384765625 
364725321.0  984.369384765625 
364725931.0  984.407080078125 
364726693.0  984.41650390625 
364727303.0  984.441455078125 
364727974.0  984.4521484375 
364728584.0  984.391357421875 
364729208.0  984.33056640625 
364729818.0  984.333642578125 
364730466.0  984.3408203125 
364731076.0  984.3376953125 
364731704.0  984.3095703125 
364732380.0  984.322265625 
364733499.0  984.325439453125 
364734109.0  984.289697265625 
364734756.0  984.265869140625 
364735366.0  984.286279296875 
364735994.0  984.31689453125 
364736604.0  984.29111328125 
364737267.0  984.18798828125 
364737877.0  984.18798828125 
364738508.0  984.046142578125 
364739118.0  984.046142578125 
364739728.0  983.946923828125 
364740360.0  983.922119140625 
364740970.0  983.8853515625 
364741587.0  983.86083984375 
364742197.0  983.896484375 
364742828.0  983.949951171875 
364743438.0  983.91796875 
364744066.0  983.7900390625 
364744676.0  983.7900390625 
364745303.0  983.65283203125 
364745913.0  983.65283203125 
364746523.0  983.51630859375 
364747146.0  983.482177734375 
364747756.0  983.4686767578125 
364748439.0  983.462890625 
364749049.0  983.4287109375 
364749712.0  983.39453125 
364750322.0  983.389111328125 
364750953.0  983.37646484375 
364751628.0  983.3730224609375 
364752325.0  983.3193359375 
364753796.0  983.265087890625 
364754992.0  983.230712890625 
364755602.0  983.2334228515625 
364756292.0  983.2578125 
364756902.0  983.2578125 
364757512.0  983.4039306640625 
364758148.0  983.420166015625 
364758758.0  983.4709228515625 
364759385.0  983.49267578125 
364759995.0  983.5533447265625 
364760623.0  983.614013671875 
364761233.0  983.6552490234375 
364761888.0  983.75146484375 
364762498.0  983.7658935546875 
364763128.0  983.895751953125 
364763738.0  983.895751953125 
364764443.0  984.04541015625 
364765053.0  984.04541015625 
364765663.0  984.23544921875 
364766296.0  984.282958984375 
364766906.0  984.426513671875 
364767543.0  984.522216796875 
364768153.0  984.581201171875 
364769911.0  984.845703125 
364770521.0  984.845703125 
364771131.0  984.916015625 
364771762.0  984.93359375 
364772372.0  985.0408203125 
364773022.0  985.1123046875 
364773632.0  985.1509765625 
364774271.0  985.208984375 
364774881.0  985.213818359375 
364775516.0  985.233154296875 
364776126.0  985.233154296875 
364776755.0  985.30517578125 
364777365.0  985.30517578125 
364777975.0  985.26728515625 
364778610.0  985.2578125 
364779220.0  985.2712890625 
364779855.0  985.2802734375 
364780465.0  985.26865234375 
364781099.0  985.251220703125 
364781709.0  985.243701171875 
364782339.0  985.213623046875 
364782949.0  985.213623046875 
364783592.0  985.198974609375 
364784202.0  985.198974609375 
364784812.0  985.102294921875 
364785445.0  985.078125 
364786055.0  985.1736328125 
364786693.0  985.2373046875 
364787303.0  985.23720703125 
364787936.0  985.237060546875 
364788546.0  985.221923828125 
364789177.0  985.161376953125 
364789787.0  985.17333984375 
364790563.0  985.22119140625 
364791173.0  985.22119140625 
364791810.0  985.2138671875 
364792420.0  985.2138671875 
364793030.0  985.349609375 
364793664.0  985.383544921875 
364794274.0  985.4291015625 
364794918.0  985.45947265625 
364795528.0  985.476171875 
364796184.0  985.501220703125 
364796794.0  985.5353515625 
364797438.0  985.671875 
364798048.0  985.706884765625 
364798862.0  985.78857421875 
364799549.0  985.80263671875 
364800221.0  985.83544921875 
364800893.0  985.88720703125 
364801524.0  986.09423828125 
364802134.0  986.09423828125 
364802772.0  986.193115234375 
364803382.0  986.193115234375 
364803992.0  986.292333984375 
364804627.0  986.317138671875 
364805237.0  986.294287109375 
364805886.0  986.279052734375 
364806496.0  986.239404296875 
364807131.0  986.179931640625 
364807741.0  986.190771484375 
364808383.0  986.234130859375 
364808993.0  986.2300537109375 
364809696.0  986.193359375 
364810306.0  986.193359375 
364810916.0  986.170068359375 
364811556.0  986.16748046875 
364812166.0  986.1150146484375 
364812802.0  986.092529296875 
364813412.0  986.0201416015625 
364814155.0  985.94775390625 
364814765.0  985.9145751953125 
364815405.0  985.837158203125 
364816015.0  985.8175537109375 
364816638.0  985.64111328125 
364817248.0  985.64111328125 
364817858.0  985.577392578125 
364818493.0  985.5703125 
364819103.0  985.4218017578125 
364819726.0  985.358154296875 
364820336.0  985.2623291015625 
364820963.0  985.16650390625 
364821573.0  985.1136962890625 
364822214.0  984.990478515625 
364822824.0  984.973828125 
364823456.0  984.823974609375 
364824066.0  984.823974609375 
364824676.0  984.700048828125 
364825306.0  984.686279296875 
364825916.0  984.4762451171875 
364826557.0  984.38623046875 
364827167.0  984.353271484375 
364827803.0  984.3203125 
364828413.0  984.2720458984375 
364829038.0  984.159423828125 
364829648.0  984.1412109375 
364830293.0  983.977294921875 
364830903.0  983.977294921875 
364831513.0  983.720654296875 
364832168.0  983.692138671875 
364832778.0  983.526708984375 
364833403.0  983.455810546875 
364834013.0  983.22392578125 
364836038.0  983.0693359375 
364836648.0  982.9138671875 
364840003.0  982.6806640625 
364840613.0  982.668310546875 
364841246.0  982.618896484375 
364841856.0  982.618896484375 
364842478.0  982.486572265625 
364843088.0  982.47353515625 
364843955.0  982.42138671875 
364844565.0  982.42138671875 
364845193.0  982.65869140625 
364845803.0  982.65869140625 
364846413.0  982.78369140625 
364847049.0  982.81494140625 
364847659.0  982.859765625 
364851030.0  982.8896484375 
364851640.0  983.0181640625 
364852268.0  983.2109375 
364852878.0  983.253564453125 
364853504.0  983.424072265625 
364854114.0  983.424072265625 
364854758.0  983.41796875 
364855368.0  983.41796875 
364855978.0  983.5072265625 
364857965.0  983.529541015625 
364858575.0  984.539990234375 
364782583.0  985.213623046875 
364783193.0  985.207763671875 
364783836.0  985.198974609375 
364784446.0  985.1748046875 
364785079.0  985.078125 
364785689.0  985.078125 
364786327.0  985.2373046875 
364786937.0  985.2373046875 
364787547.0  985.237109375 
364788180.0  985.237060546875 
364788790.0  985.191650390625 
364789421.0  985.161376953125 
364790031.0  985.197265625 
364790807.0  985.22119140625 
364791417.0  985.21826171875 
364792054.0  985.2138671875 
364792664.0  985.247802734375 
364793298.0  985.383544921875 
364793908.0  985.383544921875 
364794552.0  985.45947265625 
364795162.0  985.45947265625 
364795772.0  985.49287109375 
364796428.0  985.501220703125 
364797038.0  985.60361328125 
364797682.0  985.671875 
364798292.0  985.753564453125 
364799183.0  985.78857421875 
364799793.0  985.82138671875 
364800527.0  985.83544921875 
364801137.0  985.99072265625 
364801768.0  986.09423828125 
364802378.0  986.1337890625 
364803016.0  986.193115234375 
364803626.0  986.217919921875 
364804261.0  986.317138671875 
364804871.0  986.317138671875 
364805520.0  986.279052734375 
364806130.0  986.279052734375 
364806740.0  986.199755859375 
364807375.0  986.179931640625 
364807985.0  986.212451171875 
364808627.0  986.234130859375 
364809237.0  986.2137451171875 
364809940.0  986.193359375 
364810550.0  986.185595703125 
364811190.0  986.16748046875 
364811800.0  986.1599853515625 
364812436.0  986.092529296875 
364813046.0  986.092529296875 
364813772.0  985.9622314453125 
364814399.0  985.94775390625 
364815009.0  985.8703369140625 
364815649.0  985.837158203125 
364816259.0  985.7391357421875 
364816882.0  985.64111328125 
364817492.0  985.619873046875 
364818127.0  985.5703125 
364818737.0  985.5490966796875 
364819360.0  985.358154296875 
364819970.0  985.358154296875 
364820580.0  985.1856689453125 
364821207.0  985.16650390625 
364821817.0  985.0432861328125 
364822458.0  984.990478515625 
364823068.0  984.9072265625 
364823700.0  984.823974609375 
364824310.0  984.782666015625 
364824940.0  984.686279296875 
364825550.0  984.6562744140625 
364826191.0  984.38623046875 
364826801.0  984.38623046875 
364827411.0  984.326904296875 
364828047.0  984.3203125 
364828657.0  984.2076904296875 
364829282.0  984.159423828125 
364829892.0  984.068359375 
364830537.0  983.977294921875 
364831147.0  983.891748046875 
364831802.0  983.692138671875 
364832412.0  983.668505859375 
364833037.0  983.455810546875 
364833647.0  983.455810546875 
364834320.0  983.2021484375 
364834930.0  983.2021484375 
364835540.0  983.0958984375 
364836160.0  983.0693359375 
364836770.0  983.005615234375 
364837389.0  982.963134765625 
364837999.0  982.856884765625 
364838644.0  982.697509765625 
364839254.0  982.694140625 
364839881.0  982.6806640625 
364840491.0  982.6806640625 
364841124.0  982.618896484375 
364841734.0  982.618896484375 
364842344.0  982.513037109375 
364842966.0  982.486572265625 
364843833.0  982.42138671875 
364844443.0  982.42138671875 
364845053.0  982.61123046875 
364845681.0  982.65869140625 
364846291.0  982.75244140625 
364846927.0  982.8167724609375 
364848229.0  982.818603515625 
364848839.0  982.8097412109375 
364849479.0  982.7890625 
364850089.0  982.79912109375 
364850725.0  982.8896484375 
364851335.0  982.8896484375 
364851945.0  983.17880859375 
364852573.0  983.2109375 
364853183.0  983.3601318359375 
364853809.0  983.424072265625 
364854419.0  983.4210205078125 
364855063.0  983.41796875 
364855673.0  983.420166015625 
364856302.0  983.42529296875 
364856912.0  983.4357177734375 
364857538.0  983.529541015625 
364858148.0  983.529541015625 
364858758.0  983.732568359375 
364859389.0  983.755126953125 
364859999.0  983.7200927734375 
364860631.0  983.705078125 
364861241.0  983.787841796875 
364861865.0  983.87060546875 
364862475.0  983.914697265625 
364863102.0  984.017578125 
364863712.0  984.00166015625 
364864356.0  983.8583984375 
364864966.0  983.8583984375 
364865576.0  983.8937744140625 
364866200.0  983.897705078125 
364866810.0  983.9130859375 
364867450.0  983.919677734375 
364868060.0  983.974365234375 
364868690.0  984.029052734375 
364869300.0  984.0242919921875 
364869949.0  984.01318359375 
364870559.0  984.00615234375 
364871204.0  983.94287109375 
364871814.0  983.94287109375 
364872424.0  983.9725341796875 
364873055.0  983.975830078125 
364873665.0  984.000439453125 
364874286.0  984.010986328125 
364874896.0  983.991455078125 
364875530.0  983.971923828125 
364876140.0  983.9844482421875 
364876768.0  984.013671875 
364877378.0  984.018603515625 
364878011.0  984.06298828125 
364878621.0  984.04892578125 
364879804.0  984.04541015625 
364880414.0  984.066064453125 
364881056.0  984.079833984375 
364881666.0  984.133349609375 
364882293.0  984.213623046875 
364882903.0  984.249755859375 
364883535.0  984.394287109375 
364884145.0  984.394287109375 
364884760.0  984.458740234375 
364885370.0  984.458740234375 
364885980.0  984.541943359375 
364886620.0  984.562744140625 
364887230.0  984.620458984375 
364887851.0  984.674169921875 
364889093.0  984.697021484375 
364889703.0  984.71728515625 
364890395.0  984.79833984375 
364891005.0  984.79833984375 
364891643.0  984.972900390625 
364892330.0  984.972900390625 
364893010.0  985.072998046875 
364893620.0  985.072998046875 
364894230.0  985.114404296875 
364894863.0  985.124755859375 
364895473.0  985.099853515625 
364896091.0  985.083251953125 
364896784.0  985.0560302734375 
364897398.0  985.02880859375 
364898008.0  985.0353271484375 
364898637.0  985.050537109375 
364899314.0  985.044091796875 
364899971.0  985.018310546875 
364900581.0  985.018310546875 
364901201.0  984.98388671875 
364901811.0  984.98388671875 
364902421.0  984.95205078125 
364903058.0  984.944091796875 
364903668.0  984.797021484375 
364904293.0  984.698974609375 
364904903.0  984.640771484375 
364905530.0  984.553466796875 
364906140.0  984.5181640625 
364906762.0  984.376953125 
364907372.0  984.376953125 
364907995.0  984.219482421875 
364908605.0  984.219482421875 
364909215.0  984.059130859375 
364909848.0  984.01904296875 
364910718.0  983.95703125 
364911328.0  983.95703125 
364911938.0  983.7353515625 
364912573.0  983.679931640625 
364913183.0  983.607275390625 
364913838.0  983.558837890625 
364914448.0  983.508349609375 
364915096.0  983.4326171875 
364915706.0  983.405859375 
364916325.0  983.298828125 
364916935.0  983.298828125 
364917550.0  983.1552734375 
364918160.0  983.1552734375 
364918770.0  983.056640625 
364919401.0  983.031982421875 
364920011.0  983.0147216796875 
364920684.0  983.00732421875 
364921294.0  983.0098876953125 
364921920.0  983.012451171875 
364922530.0  983.00703125 
364923155.0  982.994384765625 
364923765.0  982.9787109375 
364924387.0  982.837646484375 
364924997.0  982.751708984375 
364926168.0  982.730224609375 
364926778.0  982.70927734375 
364927404.0  982.6953125 
364928076.0  982.78271484375 
364931387.0  982.8701171875 
364931997.0  982.9487060546875 
364932612.0  983.132080078125 
364933222.0  983.14580078125 
364933858.0  983.269287109375 
364934468.0  983.269287109375 
364935078.0  983.37431640625 
364937052.0  983.385986328125 
364937662.0  983.4729736328125 
364938296.0  983.51025390625 
364938906.0  983.5714111328125 
364939539.0  983.632568359375 
364940149.0  983.723291015625 
364942182.0  983.859375 
364942792.0  983.90625 
364943425.0  984.09375 
364944035.0  984.09375 
364868385.0  984.029052734375 
364868995.0  984.029052734375 
364869605.0  984.016357421875 
364870254.0  984.01318359375 
364870864.0  983.97099609375 
364871509.0  983.94287109375 
364872119.0  983.9560546875 
364872750.0  983.975830078125 
364873360.0  983.982861328125 
364873981.0  984.010986328125 
364874591.0  984.010986328125 
364875225.0  983.971923828125 
364875835.0  983.971923828125 
364876445.0  984.005322265625 
364877073.0  984.013671875 
364877683.0  984.04326171875 
364878316.0  984.05771484375 
364879499.0  984.04541015625 
364880109.0  984.0488525390625 
364880751.0  984.079833984375 
364881361.0  984.079833984375 
364881971.0  984.200244140625 
364882598.0  984.213623046875 
364883208.0  984.340087890625 
364883840.0  984.394287109375 
364884450.0  984.426513671875 
364885065.0  984.458740234375 
364885675.0  984.48994140625 
364886315.0  984.562744140625 
364886925.0  984.57236328125 
364887546.0  984.658935546875 
364888156.0  984.693212890625 
364889398.0  984.697021484375 
364890008.0  984.7679443359375 
364890700.0  984.79833984375 
364891310.0  984.8856201171875 
364891948.0  984.972900390625 
364892635.0  985.02294921875 
364893315.0  985.072998046875 
364893925.0  985.088525390625 
364894558.0  985.124755859375 
364895168.0  985.12060546875 
364895786.0  985.083251953125 
364896396.0  985.083251953125 
364897093.0  985.02880859375 
364897703.0  985.02880859375 
364898313.0  985.04619140625 
364898942.0  985.050537109375 
364899619.0  985.027978515625 
364900276.0  985.018310546875 
364900886.0  985.0010986328125 
364901506.0  984.98388671875 
364902116.0  984.9719482421875 
364902753.0  984.944091796875 
364903363.0  984.919580078125 
364903988.0  984.698974609375 
364904598.0  984.698974609375 
364905208.0  984.568017578125 
364905835.0  984.553466796875 
364906445.0  984.4299072265625 
364907067.0  984.376953125 
364907677.0  984.2982177734375 
364908300.0  984.219482421875 
364908910.0  984.1593505859375 
364909543.0  984.01904296875 
364910153.0  983.988037109375 
364911023.0  983.95703125 
364911633.0  983.8739013671875 
364912268.0  983.679931640625 
364912878.0  983.667822265625 
364913533.0  983.558837890625 
364914143.0  983.558837890625 
364914753.0  983.4452392578125 
364915401.0  983.4326171875 
364916011.0  983.33896484375 
364916630.0  983.298828125 
364917240.0  983.22705078125 
364917855.0  983.1552734375 
364918465.0  983.1182861328125 
364919096.0  983.031982421875 
364919706.0  983.02705078125 
364920379.0  983.00732421875 
364920989.0  983.00732421875 
364921615.0  983.012451171875 
364922225.0  983.012451171875 
364922835.0  982.997998046875 
364923460.0  982.994384765625 
364924070.0  982.900341796875 
364924692.0  982.805419921875 
364925863.0  982.730224609375 
364926473.0  982.7267333984375 
364927099.0  982.6953125 
364927709.0  982.6953125 
364931082.0  982.8701171875 
364931692.0  982.8701171875 
364932302.0  983.0796875 
364932917.0  983.132080078125 
364933527.0  983.214404296875 
364934163.0  983.269287109375 
364934773.0  983.315966796875 
364936747.0  983.385986328125 
364937357.0  983.41083984375 
364937991.0  983.51025390625 
364938601.0  983.51025390625 
364939234.0  983.632568359375 
364939844.0  983.632568359375 
364940521.0  983.8366943359375 
364942487.0  983.859375 
364943097.0  984.0234375 
364943730.0  984.09375 
364944340.0  984.092041015625 
364944967.0  984.09033203125 
364945577.0  984.0914306640625 
364946209.0  984.093994140625 
364946819.0  984.0925048828125 
364948797.0  984.0791015625 
364949407.0  984.0791015625 
364950017.0  984.18720703125 
364953356.0  984.19921875 
364953966.0  984.238525390625 
364954605.0  984.25537109375 
364955215.0  984.1832275390625 
364955857.0  984.111083984375 
364956467.0  984.1781005859375 
364957098.0  984.33447265625 
364957708.0  984.342138671875 
364958350.0  984.358544921875 
364960005.0  984.323486328125 
364960615.0  984.340771484375 
364961235.0  984.36669921875 
364961845.0  984.35703125 
364962489.0  984.318359375 
364963099.0  984.318359375 
364963733.0  984.23193359375 
364964343.0  984.23193359375 
364964953.0  984.22763671875 
364965595.0  984.2265625 
364966205.0  984.2475830078125 
364966891.0  984.256591796875 
364967501.0  984.3009033203125 
364968132.0  984.34521484375 
364968742.0  984.3369384765625 
364969367.0  984.317626953125 
364969977.0  984.319970703125 
364970605.0  984.341064453125 
364971215.0  984.356201171875 
364972016.0  984.416748046875 
364972626.0  984.416748046875 
364973260.0  984.463232421875 
364974981.0  984.452392578125 
364975591.0  984.512353515625 
364976230.0  984.602294921875 
364976840.0  984.593701171875 
364977480.0  984.559326171875 
364978721.0  984.52392578125 
364979331.0  984.52392578125 
364979941.0  984.57275390625 
364980579.0  984.5849609375 
364981189.0  984.529443359375 
364981828.0  984.492431640625 
364982549.0  984.448291015625 
364984463.0  984.358642578125 
364985073.0  984.358642578125 
364985760.0  984.31591796875 
364986370.0  984.31591796875 
364986980.0  984.27724609375 
364987616.0  984.267578125 
364988226.0  984.222607421875 
364988843.0  984.192626953125 
364989453.0  984.148291015625 
364990094.0  984.081787109375 
364990704.0  984.05439453125 
364991338.0  983.94482421875 
364991948.0  983.94482421875 
364992575.0  983.830322265625 
364993185.0  983.830322265625 
364993795.0  983.726025390625 
364994438.0  983.699951171875 
364995048.0  983.588916015625 
364995669.0  983.514892578125 
364996279.0  983.383056640625 
364998015.0  982.905029296875 
364998625.0  982.905029296875 
364999235.0  982.711083984375 
364999899.0  982.66259765625 
365000509.0  982.5849609375 
365001138.0  982.533203125 
365001748.0  982.45361328125 
365003736.0  982.334228515625 
365004346.0  982.32099609375 
365004991.0  982.26806640625 
365005601.0  982.26806640625 
365006220.0  982.3779296875 
365006830.0  982.3779296875 
365007440.0  982.279296875 
365008073.0  982.254638671875 
365008683.0  982.116943359375 
365009305.0  982.025146484375 
365009915.0  981.948388671875 
365010536.0  981.833251953125 
365011146.0  981.84853515625 
365011761.0  981.90966796875 
365012371.0  981.90966796875 
365012996.0  982.07958984375 
365013606.0  982.07958984375 
365014216.0  982.06552734375 
365014893.0  982.06201171875 
365015503.0  982.4964111328125 
365017437.0  982.811767578125 
365018047.0  982.8053955078125 
365018668.0  982.79052734375 
365019278.0  982.7877685546875 
365019893.0  982.762939453125 
365020503.0  982.762939453125 
365021113.0  982.7732666015625 
365021745.0  982.7744140625 
365022355.0  982.9834228515625 
365022983.0  983.072998046875 
365023593.0  983.3555908203125 
365024227.0  983.63818359375 
365024837.0  983.66103515625 
365025470.0  983.71435546875 
365026080.0  983.70380859375 
365026704.0  983.60888671875 
365027314.0  983.60888671875 
365027924.0  983.478369140625 
365028546.0  983.4638671875 
365029156.0  983.4660888671875 
365029781.0  983.467041015625 
365030391.0  983.8612060546875 
364954483.0  984.25537109375 
364955093.0  984.2120849609375 
364955735.0  984.111083984375 
364956345.0  984.1334228515625 
364956976.0  984.33447265625 
364957586.0  984.33447265625 
364958196.0  984.368408203125 
364959883.0  984.323486328125 
364960493.0  984.33212890625 
364961113.0  984.36669921875 
364961723.0  984.36669921875 
364962367.0  984.318359375 
364962977.0  984.318359375 
364963587.0  984.24921875 
364964221.0  984.23193359375 
364964831.0  984.2287109375 
364965473.0  984.2265625 
364966083.0  984.2415771484375 
364966769.0  984.256591796875 
364967379.0  984.2831787109375 
