y_temp_in  y_temp_out
27.109649658203125  25.491666793823242 
27.072369003295897  25.44916687011719 
26.73684310913086  25.066667556762695 
26.68092155456543  24.98958396911621 
26.753618431091308  25.043334007263184 
26.92324447631836  25.168750762939453 
26.878507995605467  25.151250457763673 
26.811403274536133  25.125 
26.979166984558105  25.236458778381348 
27.146930694580078  25.347917556762695 
26.899013137817384  25.18312473297119 
26.792762756347656  25.112499237060547 
26.613815307617188  24.90583267211914 
26.56907844543457  24.85416603088379 
26.652960777282715  24.893541717529295 
26.746162796020506  25.00229148864746 
26.979166984558105  25.28749942779541 
27.016447067260742  25.329166412353516 
27.016447067260742  25.31541633605957 
27.016447067260742  25.306249618530273 
27.39484691619873  25.59354190826416 
27.557018280029297  25.71666717529297 
27.39298324584961  25.730000305175782 
27.351974487304688  25.733333587646484 
27.486184501647948  25.864584159851074 
27.501096725463867  25.879167556762695 
27.639034843444826  25.888332557678222 
27.53837776184082  25.839582443237305 
27.519737243652344  25.824582672119142 
27.445175170898438  25.764583587646484 
27.16557025909424  25.439583778381348 
26.762938690185546  25.010417175292968 
26.270832061767578  24.59375 
26.244736671447754  24.595207977294923 
26.233552932739258  24.59583282470703 
26.084430313110353  24.34083251953125 
26.047149658203125  24.277082443237305 
25.761951446533203  24.010833930969238 
25.730262756347656  23.981250762939453 
26.321162605285643  24.61541633605957 
26.438596725463867  24.72916603088379 
25.767544174194335  24.03916664123535 
25.599781036376953  23.866666793823242 
25.83464813232422  24.104792022705077 
25.86074447631836  24.131250381469727 
25.786184310913086  24.027082443237305 
25.75263156890869  24.00645751953125 
25.45065689086914  23.820833206176758 
25.41710433959961  23.759166717529297 
25.282894134521484  23.512500762939453 
25.316447067260743  23.569375610351564 
25.394737243652344  23.702083587646484 
25.06666717529297  23.357083129882813 
24.574562072753906  22.839582443237305 
24.395614242553712  22.690833282470702 
24.276315689086914  22.59166717529297 
24.112280654907227  22.453334045410156 
24.071271896362305  22.418750762939453 
23.828947067260742  22.152082443237305 
23.78048210144043  22.130416107177734 
23.58662223815918  22.043750762939453 
23.743201446533202  22.153125381469728 
24.108552932739258  22.40833282470703 
23.97434196472168  22.30833282470703 
23.773025512695312  22.15833282470703 
23.79166603088379  22.140625 
23.810306549072266  22.12291717529297 
23.955701446533205  22.24291648864746 
24.052631378173828  22.32291603088379 
24.235307121276854  22.604375076293945 
24.313596725463867  22.725000381469727 
24.22412223815918  22.536667251586913 
24.201753616333008  22.48958396911621 
24.050767135620116  22.393958282470702 
24.03399085998535  22.383333206176758 
24.481359481811523  22.8125 
24.434758567810057  22.76916675567627 
24.015350341796875  22.379167556762695 
23.98552589416504  22.354167556762697 
23.866228103637695  22.254167556762695 
23.782346343994142  22.208542251586913 
23.58662223815918  22.102083206176758 
23.705920791625978  22.17791633605957 
23.9016450881958  22.29104118347168 
23.9407901763916  22.289583206176758 
23.933333969116212  22.26291694641113 
23.922149658203125  22.222917556762695 
23.82894802093506  22.22395896911621 
23.735746383666992  22.225000381469727 
23.57916717529297  22.114999771118164 
23.474781036376953  22.04166603088379 
23.418859481811523  21.87708282470703 
23.47664451599121  21.918332862854005 
23.9967098236084  22.289583206176758 
23.944517135620117  22.255833053588866 
23.735746383666992  22.120832443237305 
23.71337776184082  22.13166618347168 
23.679824829101562  22.147916793823242 
24.537281036376953  22.91770839691162 
25.394737243652344  23.6875 
26.53552665710449  24.881250381469727 
27.296052932739258  25.67708396911621 
28.13114013671875  26.409166145324708 
28.48903465270996  26.722915649414062 
28.68289451599121  27.04125061035156 
28.731359481811523  27.120834350585938 
28.16096477508545  26.53958377838135 
28.09758758544922  26.475000381469727 
28.023025512695312  26.237499237060547 
28.0043851852417  26.221665954589845 
27.83662223815918  26.079166412353516 
28.00438537597656  26.22958297729492 
28.675437927246094  26.831249237060547 
28.98859634399414  27.23312454223633 
29.71929931640625  28.170833587646484 
29.271929931640624  27.69250030517578 
28.600875854492188  26.975000381469727 
28.64747714996338  27.032292366027832 
28.69407844543457  27.089584350585938 
28.984868240356445  27.338333129882812 
29.178728103637695  27.504165649414062 
29.126535987854005  27.439999961853026 
29.104167938232422  27.412500381469727 
28.09013137817383  26.382500076293944 
27.83662223815918  26.125 
27.333332061767578  25.70833396911621 
27.344516372680665  25.72333393096924 
27.445175170898438  25.858333587646484 
27.60548210144043  25.995000457763673 
28.2467098236084  26.541667938232422 
28.179604721069335  26.488333892822265 
28.078947067260742  26.40833282470703 
27.463815689086914  25.747916221618652 
26.848684310913086  25.087499618530273 
27.2923246383667  25.55562515258789 
27.48245620727539  25.756250381469727 
27.74342155456543  26.05208396911621 
27.7564697265625  26.06729221343994 
27.873903274536133  26.204166412353516 
28.101315307617188  26.400833129882812 
29.010963439941406  27.1875 
29.033332061767577  27.216249847412108 
29.085525512695312  27.28333282470703 
29.085525512695312  27.280833435058593 
29.085525512695312  27.277084350585938 
29.038925170898438  27.20625114440918 
28.992324829101562  27.135417938232422 
29.05943069458008  27.19416732788086 
29.104167938232422  27.233333587646484 
29.078071212768556  27.352917098999022 
29.06688690185547  27.40416717529297 
29.553399276733398  27.76041603088379 
29.60745620727539  27.799999237060547 
29.40241241455078  27.733333587646484 
29.450877380371093  27.74625015258789 
29.644737243652344  27.797916412353516 
29.6  27.808541107177735 
29.49561309814453  27.833332061767578 
29.2122802734375  27.524166107177734 
28.787281036376953  27.06041717529297 
28.60833320617676  26.91916732788086 
28.48903465270996  26.825000762939453 
28.215021705627443  26.597500228881835 
28.09758758544922  26.5 
27.441447448730468  25.811666870117186 
27.27741241455078  25.639583587646484 
26.600766944885255  24.905624771118163 
26.326753616333008  24.587499618530273 
26.505701065063477  24.825832748413085 
26.550437927246094  24.88541603088379 
26.164582633972167  24.349166488647462 
26.1217098236084  24.289583206176758 
25.898025512695312  24.129167556762695 
25.981907272338866  24.218750762939454 
26.73684310913086  25.024999618530273 
26.893421173095703  25.21916618347168 
27.12828826904297  25.51041603088379 
26.20372772216797  24.55791664123535 
24.81688690185547  23.129167556762695 
24.078728103637694  22.472917556762695 
23.58662223815918  22.035417556762695 
23.49714889526367  21.897916793823242 
23.4375  21.806249618530273 
23.920285415649413  22.223332595825195 
24.127193450927734  22.402082443237305 
23.530701446533204  21.99708366394043 
23.38157844543457  21.89583396911621 
23.23991165161133  21.747499465942383 
23.90350914001465  22.245832443237305 
23.78793869018555  22.15041580200195 
23.32565689086914  21.74874954223633 
23.32565689086914  21.702083587646484 
23.407674407958986  21.800416564941408 
23.39649066925049  21.809167289733885 
23.38157844543457  21.793750762939453 
23.139253616333008  21.629167556762695 
23.135525703430176  21.61500072479248 
23.101974487304688  21.487499237060547 
23.053509521484376  21.44333267211914 
22.859649658203125  21.266666412353516 
22.83168888092041  21.23416633605957 
23.018092346191406  21.4377082824707 
23.046052932739258  21.46875 
22.140132331848143  20.585624313354494 
22.039474487304688  20.487499237060547 
21.55296039581299  20.028124809265137 
21.498903274536133  19.977083206176758 
20.844627952575685  19.287083435058594 
20.771930694580078  19.210416793823242 
21.070175170898438  19.597917556762695 
21.02730236053467  19.550417518615724 
20.641447067260742  19.12291717529297 
20.6153507232666  19.093750381469725 
20.51096534729004  18.977083206176758 
20.60416603088379  19.162500381469727 
20.63212661743164  19.197708702087404 
20.883771896362305  19.514583587646484 
20.99188575744629  19.596666717529295 
21.424341201782227  19.924999237060547 
21.491446495056152  20.02562427520752 
21.648025512695312  20.26041603088379 
21.819516754150392  20.39791603088379 
22.076753616333008  20.60416603088379 
22.151315689086914  20.608332633972168 
22.22587776184082  20.612499237060547 
22.270613861083984  20.699999618530274 
22.300437927246094  20.758333206176758 
23.096381378173827  21.637708473205567 
23.4375  22.014583587646484 
24.615570068359375  23.07625045776367 
24.91008758544922  23.34166717529297 
25.883114051818847  24.144166946411133 
25.991228103637695  24.233333587646484 
26.30811309814453  24.600000381469727 
26.323025512695313  24.63354206085205 
26.457237243652344  24.93541717529297 
26.89528465270996  25.29479217529297 
27.333332061767578  25.65416717529297 
27.680043411254882  25.977917098999022 
27.911184310913086  26.193750381469727 
28.133003807067873  26.49124984741211 
28.228069305419922  26.618749618530273 
28.645613861083984  26.96374931335449 
28.75  27.049999237060547 
28.90098648071289  27.226250839233398 
28.917762756347656  27.245834350585938 
29.11162338256836  27.547500228881837 
29.439693450927734  27.837499618530273 
29.529166793823244  27.888124847412108 
29.737937927246094  28.006250381469727 
29.730482482910155  28.041250228881836 
29.71929931640625  28.09375 
29.775219917297363  28.10729217529297 
29.831140518188477  28.120834350585938 
29.81622772216797  28.127500152587892 
29.868419647216797  28.09583282470703 
29.806906509399415  28.03895797729492 
29.663375854492188  27.90625 
29.506797790527344  27.74124984741211 
29.271930694580078  27.493749618530273 
28.79660129547119  27.067708015441895 
28.321271896362305  26.641666412353516 
28.075219345092773  26.41041679382324 
27.911184310913086  26.256250381469727 
28.04166660308838  26.356874847412108 
28.09758758544922  26.399999618530273 
27.560745239257812  25.904999923706054 
27.42653465270996  25.78125 
27.040679359436034  25.374374771118163 
26.997806549072266  25.329166412353516 
26.848684310913086  25.15416717529297 
26.828179931640626  25.121667098999023 
26.643640518188477  24.829166412353516 
26.610087966918947  24.822916412353514 
26.47587776184082  24.797916412353516 
26.576535415649413  24.876666641235353 
26.811403274536133  25.06041717529297 
26.803947067260744  25.07041702270508 
26.792762756347656  25.085416793823242 
26.662281036376953  24.976041793823242 
26.53179931640625  24.866666793823242 
26.5877197265625  24.87791633605957 
26.625  24.88541603088379 
26.7032901763916  24.958333587646486 
26.73684310913086  24.98958396911621 
26.60263137817383  24.91791648864746 
26.56907844543457  24.899999618530273 
26.954933738708498  25.216874504089354 
26.997806549072266  25.25208282470703 
27.42653465270996  25.787500381469727 
27.577521133422852  25.94312515258789 
27.594297409057617  25.960416793823242 
28.209430694580078  26.535415649414062 
28.17960605621338  26.515832328796385 
27.911184310913086  26.339582443237305 
27.933552551269532  26.342916107177736 
28.023025512695312  26.356250762939453 
28.123683738708497  26.449375915527344 
28.358552932739258  26.666667938232422 
28.45548210144043  26.773334503173828 
28.600875854492188  26.933334350585938 
29.150766372680664  27.448959350585938 
29.849779510498045  28.12708435058594 
30.073463439941406  28.370834350585938 
30.39780616760254  28.735834503173827 
30.61403465270996  28.979167938232422 
29.510526657104492  27.892501068115234 
29.234649658203125  27.620834350585938 
29.216007232666016  27.583332061767578 
29.19363899230957  27.55916557312012 
28.992324829101562  27.34166717529297 
29.00350875854492  27.335000610351564 
29.04824447631836  27.308334350585938 
29.076205253601074  27.35083427429199 
29.141447067260742  27.450000762939453 
29.178728103637695  27.473333740234374 
29.234649658203125  27.508333206176758 
29.262609481811523  27.602083206176758 
29.290569305419922  27.695833206176758 
29.15635986328125  27.543332672119142 
29.06688690185547  27.441665649414062 
29.197367858886718  27.540832138061525 
29.25328826904297  27.583332061767578 
29.44714813232422  27.77999954223633 
29.49561309814453  27.829166412353516 
29.47883834838867  27.81791572570801 
29.476974487304688  27.816665649414062 
29.49561309814453  27.870834350585938 
29.510525512695313  27.8762508392334 
29.476972579956055  27.81062469482422 
29.458332061767578  27.797916412353516 
29.75657844543457  28.143749237060547 
29.717433738708497  28.098749351501464 
29.365131378173828  27.693750381469727 
29.253289031982423  27.569166946411134 
28.805919647216797  27.070833206176758 
28.88980140686035  27.167083168029784 
29.085525512695312  27.391666412353516 
29.107894134521484  27.404166412353515 
29.141447067260742  27.422916412353516 
29.29057025909424  27.608333587646484 
29.439693450927734  27.793750762939453 
29.517982482910156  27.89249954223633 
29.540350341796874  27.908332061767577 
29.532894134521484  27.895832061767578 
29.61677646636963  27.952082061767577 
29.626096725463867  27.958332061767578 
29.998903274536133  28.233333587646484 
29.976535034179687  28.212083435058595 
29.887062072753906  28.12708282470703 
29.819956970214843  28.132916259765626 
29.71929931640625  28.141666412353516 
29.840460777282715  28.204166412353516 
29.96162223815918  28.266666412353516 
29.995175170898438  28.251666641235353 
30.01754379272461  28.241666793823242 
29.443421173095704  27.77500057220459 
29.197368621826172  27.575000762939453 
28.466666412353515  26.879999542236327 
28.28399085998535  26.706249237060547 
28.35109672546387  26.711874580383302 
28.358552932739258  26.712499618530273 
27.519737243652344  25.90833282470703 
27.495504760742186  25.8743745803833 
27.27741241455078  25.568750381469727 
27.240131759643553  25.540417098999022 
27.09100914001465  25.42708396911621 
27.163706016540527  25.480208587646484 
27.333332061767578  25.60416603088379 
27.06491165161133  25.374999618530275 
26.662281036376953  25.03125 
26.867324829101562  25.239583015441895 
27.072368621826172  25.44791603088379 
26.871053314208986  25.21291618347168 
26.73684310913086  25.056249618530273 
26.058333587646484  24.46854190826416 
25.76754379272461  24.21666717529297 
26.203728485107423  24.541041946411134 
26.201864433288574  24.529791831970215 
25.748903274536133  24.10416603088379 
25.64824523925781  23.97958297729492 
25.24561309814453  23.481250762939453 
25.625876235961915  23.91562557220459 
26.51315689086914  24.929166793823242 
27.154385375976563  25.550000381469726 
28.116228103637695  26.481250762939453 
28.20942974090576  26.596875190734863 
28.302631378173828  26.712499618530273 
28.29144706726074  26.667500305175782 
28.28399085998535  26.637500762939453 
27.2923246383667  25.641457939147948 
26.867324829101562  25.214582443237305 
25.898025512695312  24.202917098999023 
25.65570068359375  23.950000762939453 
25.034978294372557  23.310625648498537 
24.96600914001465  23.23958396911621 
26.06578826904297  24.38541603088379 
26.039691925048828  24.351666069030763 
25.804824829101562  24.047916412353516 
25.871929931640626  24.09666633605957 
26.140350341796875  24.29166603088379 
26.131030082702637  24.33854103088379 
26.1217098236084  24.38541603088379 
26.021052169799805  24.275416564941406 
25.953947067260742  24.202083587646484 
25.953947067260742  24.191875076293947 
25.953947067260742  24.1875 
26.013596725463866  24.27916717529297 
26.02850914001465  24.30208396911621 
25.8439697265625  24.20083293914795 
25.82346534729004  24.18958282470703 
25.61842155456543  23.897916793823242 
25.650110054016114  23.929791831970213 
25.935306549072266  24.21666717529297 
25.849560928344726  24.152083587646484 
25.50657844543457  23.893749237060547 
25.556907844543456  23.856249237060545 
25.67434310913086  23.768749237060547 
25.385416984558105  23.57395839691162 
25.09649085998535  23.379167556762695 
25.476753997802735  23.772917556762696 
25.730262756347656  24.035417556762695 
25.573683738708496  23.86770877838135 
25.50657844543457  23.795833587646484 
25.775000381469727  24.065833282470702 
25.842105865478516  24.133333206176758 
25.171052360534667  23.460207748413087 
25.094626808166502  23.389374351501466 
25.077850341796875  23.424999237060547 
25.08157844543457  23.41916618347168 
25.09649085998535  23.39583396911621 
24.82806968688965  23.14583377838135 
24.201753616333008  22.5625 
23.97807025909424  22.372916221618652 
23.75438690185547  22.183332443237305 
23.877413177490233  22.255833053588866 
23.959430694580078  22.304166793823242 
23.620175933837892  22.076666259765624 
23.474781036376953  21.97916603088379 
23.206359100341796  21.67916603088379 
23.139253616333008  21.60416603088379 
22.97149066925049  21.354791831970214 
22.9435302734375  21.316666984558104 
22.859649658203125  21.222917556762695 
22.744079208374025  21.15041732788086 
22.281797409057617  20.860416412353516 
22.28738956451416  20.840416717529298 
22.300437927246094  20.793750762939453 
22.531578826904298  21.03791732788086 
22.8782901763916  21.40416717529297 
23.16721534729004  21.69166660308838 
23.456140518188477  21.97916603088379 
23.825219345092773  22.265415954589844 
24.071271896362305  22.456249237060547 
24.554057312011718  22.924374771118163 
24.76096534729004  23.125 
24.039584159851074  22.48749942779541 
23.968750762939454  22.408124351501463 
24.052631378173828  22.331249237060547 
24.29868392944336  22.602082824707033 
25.282894134521484  23.68541717529297 
25.57368392944336  23.948750305175782 
26.009868621826172  24.34375 
26.267105484008788  24.542499542236328 
26.438596725463867  24.674999237060547 
26.712609672546385  24.972500038146972 
26.83004379272461  25.100000381469727 
27.560746002197266  25.89666633605957 
27.74342155456543  26.09583282470703 
28.302631378173828  26.589584350585938 
28.261622619628906  26.54604263305664 
27.89254379272461  26.15416717529297 
27.657675552368165  25.958541870117188 
27.109649658203125  25.50208282470703 
27.392982482910156  25.767082977294923 
27.817981719970703  26.164583206176758 
27.240131378173828  25.5625 
26.662281036376953  24.960416793823242 
26.572806549072265  24.770416259765625 
