x_temp  y_rawrate
24.052631378173828  33.53265352887259 
27.873903274536133  33.45620463028693 
20.641447067260742  32.659275062983724 
29.141447067260742  33.512166594041695 
25.61842155456543  33.60071691052145 
25.543859481811523  33.544477570547045 
20.771930694580078  33.154418046223824 
24.61184310913086  32.94544996334311 
23.773025512695312  32.743303418510656 
28.023025512695312  32.729749331399304 
25.953947067260742  32.423733405581146 
25.525218963623047  32.348780149067174 
29.30921173095703  32.04943009467782 
28.48903465270996  31.916844251964896 
24.91008758544922  31.29973896266031 
28.28399085998535  31.85299744162998 
25.71162223815918  31.965144366435652 
28.63815689086914  31.880371150241803 
26.270832061767578  32.19506317425283 
26.494518280029297  32.193807937263436 
20.84649085998535  31.92843673826059 
21.853069305419922  32.204651372222344 
22.617324829101562  32.5583329545971 
24.201753616333008  32.73096669750231 
30.57675552368164  32.76318387400418 
23.978069305419922  32.707714832751435 
24.96600914001465  32.947504441931834 
23.64254379272461  33.15472602739726 
29.40241241455078  33.452063779260435 
27.296052932739258  33.653523948279 
29.626096725463867  33.3872216622377 
29.458332061767578  33.499228535124345 
27.929824829101562  33.37187649756966 
27.016447067260742  33.023806772217725 
23.307018280029297  32.78145603762276 
26.587718963623047  32.80537804347328 
23.90350914001465  32.81924828633206 
22.132675170898438  33.0274524817584 
21.72258758544922  32.79871466471503 
18.665569305419922  32.06600027077034 
18.851974487304688  32.57693008841491 
23.046052932739258  33.24863972883775 
24.742324829101562  32.92628641589463 
23.567981719970703  32.92256407946304 
23.735746383666992  33.59014755959137 
23.9967098236084  34.468405616779236 
25.41337776184082  34.701312635543886 
25.35745620727539  34.40325422797904 
26.53179931640625  34.15556464625804 
22.449562072753906  33.6469682429869 
21.349781036376953  33.21002397229868 
23.9967098236084  33.22269319295367 
25.991228103637695  33.88005793226382 
23.773025512695312  32.708156486436614 
25.65570068359375  33.37705572940941 
22.952850341796875  33.04992326442177 
27.202850341796875  32.125353895730235 
30.875  32.78644865046478 
24.742324829101562  32.19635125383366 
28.805919647216797  31.92349653476414 
27.258771896362305  32.01672345767575 
27.27741241455078  32.41844998416504 
32.1239013671875  32.62080650626906 
27.594297409057617  32.59009896556357 
