x_pres_w  y_rawrate
1003.38671875  33.53265352887259 
1005.09423828125  33.45620463028693 
1007.845703125  32.659275062983724 
1006.052490234375  33.512166594041695 
1005.098388671875  33.60071691052145 
1007.707763671875  33.544477570547045 
1012.054443359375  33.154418046223824 
1016.2392578125  32.94544996334311 
1016.201416015625  32.743303418510656 
1013.969482421875  32.729749331399304 
1018.561279296875  32.423733405581146 
1019.656494140625  32.348780149067174 
1023.653076171875  32.04943009467782 
1024.6826171875  31.916844251964896 
1025.181884765625  31.29973896266031 
1023.1416015625  31.85299744162998 
1022.3701171875  31.965144366435652 
1021.32373046875  31.880371150241803 
1019.802001953125  32.19506317425283 
1022.24462890625  32.193807937263436 
1022.453125  31.92843673826059 
1020.021728515625  32.204651372222344 
1016.77490234375  32.5583329545971 
1014.77392578125  32.73096669750231 
1015.999755859375  32.76318387400418 
1017.37744140625  32.707714832751435 
1011.3525390625  32.947504441931834 
1007.22900390625  33.15472602739726 
1002.77001953125  33.452063779260435 
1002.535888671875  33.653523948279 
1005.095703125  33.3872216622377 
1006.755126953125  33.499228535124345 
1008.32177734375  33.37187649756966 
1011.629150390625  33.023806772217725 
1014.64501953125  32.78145603762276 
1016.08251953125  32.80537804347328 
1015.240478515625  32.81924828633206 
1014.003662109375  33.0274524817584 
1012.9716796875  32.79871466471503 
1013.116455078125  32.06600027077034 
1009.90771484375  32.57693008841491 
1009.537353515625  33.24863972883775 
1014.317626953125  32.92628641589463 
1012.4375  32.92256407946304 
989.3330078125  33.59014755959137 
987.7333984375  34.468405616779236 
991.445068359375  34.701312635543886 
995.962158203125  34.40325422797904 
1003.339111328125  34.15556464625804 
1013.56640625  33.6469682429869 
1015.351806640625  33.21002397229868 
1006.499755859375  33.22269319295367 
1004.259765625  33.88005793226382 
1006.634033203125  32.708156486436614 
1008.31494140625  33.37705572940941 
1020.0810546875  33.04992326442177 
1016.53955078125  32.125353895730235 
1014.480224609375  32.78644865046478 
1028.774658203125  32.19635125383366 
1024.667724609375  31.92349653476414 
1021.938232421875  32.01672345767575 
1020.88330078125  32.41844998416504 
1011.617919921875  32.62080650626906 
1023.14453125  32.59009896556357 
