 m,M ->b,B
x-axis: "cos(p1,p3)"  from -1.000000 to 1.000000 N_points= 200
Diff. cross section [pb]
9.050000E-01 9.290274E-02
9.150000E-01 9.386201E-02
9.250000E-01 9.482880E-02
9.350000E-01 9.580310E-02
9.450000E-01 9.678493E-02
9.550000E-01 9.777428E-02
9.650000E-01 9.877114E-02
9.750000E-01 9.977553E-02
9.850000E-01 1.007874E-01
9.950000E-01 1.018069E-01
