 m,M ->b,B
x-axis: "cos(p1,p3)"  from -1.000000 to 1.000000 N_points= 200
Diff. cross section [pb]
9.050000E-01 1.019940E+00
9.150000E-01 1.030167E+00
9.250000E-01 1.040505E+00
9.350000E-01 1.050956E+00
9.450000E-01 1.061520E+00
9.550000E-01 1.072195E+00
9.650000E-01 1.082983E+00
9.750000E-01 1.093884E+00
9.850000E-01 1.104897E+00
9.950000E-01 1.116022E+00
