 m,M ->b,B
x-axis: "cos(p1,p3)"  from -1.000000 to 1.000000 N_points= 200
Diff. cross section [pb]
9.050000E-01 9.386501E+00
9.150000E-01 9.484771E+00
9.250000E-01 9.583639E+00
9.350000E-01 9.683105E+00
9.450000E-01 9.783170E+00
9.550000E-01 9.883832E+00
9.650000E-01 9.985093E+00
9.750000E-01 1.008695E+01
9.850000E-01 1.018941E+01
9.950000E-01 1.029246E+01
