 m,M ->b,B
x-axis: "cos(p1,p3)"  from -1.000000 to 1.000000 N_points= 200
Diff. cross section [pb]
9.050000E-01 3.878245E-03
9.150000E-01 3.918350E-03
9.250000E-01 3.958761E-03
9.350000E-01 3.999481E-03
9.450000E-01 4.040507E-03
9.550000E-01 4.081840E-03
9.650000E-01 4.123481E-03
9.750000E-01 4.165429E-03
9.850000E-01 4.207684E-03
9.950000E-01 4.250246E-03
