 m,M ->b,B
x-axis: "cos(p1,p3)"  from -1.000000 to 1.000000 N_points= 200
Diff. cross section [pb]
9.050000E-01 3.026796E-07
9.150000E-01 3.026796E-07
9.250000E-01 3.026796E-07
9.350000E-01 3.026796E-07
9.450000E-01 3.026796E-07
9.550000E-01 3.026796E-07
9.650000E-01 3.026796E-07
9.750000E-01 3.026796E-07
9.850000E-01 3.026796E-07
9.950000E-01 3.026796E-07
