 m,M ->b,B
x-axis: "cos(p1,p3)"  from -1.000000 to 1.000000 N_points= 200
Diff. cross section [pb]
9.050000E-01 4.804434E+00
9.150000E-01 4.853295E+00
9.250000E-01 4.902624E+00
9.350000E-01 4.952418E+00
9.450000E-01 5.002680E+00
9.550000E-01 5.053407E+00
9.650000E-01 5.104602E+00
9.750000E-01 5.156263E+00
9.850000E-01 5.208390E+00
9.950000E-01 5.260985E+00
